beer_id,beer_name,name,origin,_type,_yield,amount,potential,color,add_after_boil,coarse_fine_diff,moisture,diastatic_power,protein,max_in_batch,recommend_mash,ibu_gal_per_lb,notes
citripa,[u'Citripa'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
citripa,[u'Citripa'],[u'Maris Otter Pale Ale Malt'],[u'United Kingdom'],[u'Base Malt'],[u'77.7369898510041'],[u'5.4431084400000005'],[u'1.036'],[u'2'],[],[],[],[],[],[],[],[],[]
oatmeal-chocolate-milk-stout-1,[u'Oatmeal Chocolate Milk Stout'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
oatmeal-chocolate-milk-stout-1,[u'Oatmeal Chocolate Milk Stout'],[u'6-Row Brewers Malt'],[u'United States'],[u'Base Malt'],[u'77.7369898510041'],[u'3.628734644520015'],[u'1.036'],[u'1'],[],[],[],[],[],[],[],[],[]
oatmeal-chocolate-milk-stout-1,[u'Oatmeal Chocolate Milk Stout'],[u'Oat Flakes'],[u'United Kingdom'],[u'Adjunct'],[u'66.94018570503131'],[u'0.45359183056500185'],[u'1.031'],[u'1'],[],[],[],[],[],[],[],[],[]
oatmeal-chocolate-milk-stout-1,[u'Oatmeal Chocolate Milk Stout'],[u'American Chocolate'],[],[u'Roasted Malt'],[u'73.41826819261497'],[u'0.22679591528250093'],[u'1.034'],[u'127'],[],[],[],[],[],[],[],[],[]
oatmeal-chocolate-milk-stout-1,[u'Oatmeal Chocolate Milk Stout'],[u'CARAFA\xae II'],[u'Germany'],[u'Caramel/Crystal Malt'],[u'69.09954653422587'],[u'0.22679591528250093'],[u'1.032'],[u'431'],[],[],[],[],[],[],[],[],[]
honey-citra-pale,[u'Honey Citra Pale'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
honey-citra-pale,[u'Honey Citra Pale'],[u'Maris Otter Pale (UK)'],[],[u'Base Malt'],[u'82.05571150939322'],[u'3.17514659'],[u'1.038'],[u'3'],[],[],[],[],[],[],[],[],[]
honey-citra-pale,[u'Honey Citra Pale'],[u'Bonlander Munich (US)'],[],[u'Kilned Malt'],[u'77.7369898510041'],[u'0.226796185'],[u'1.036'],[u'10'],[],[],[],[],[],[],[],[],[]
honey-citra-pale,[u'Honey Citra Pale'],[u'Caramel/Crystal 60L (US)'],[],[u'Caramel/Crystal Malt'],[u'73.41826819261497'],[u'0.226796185'],[u'1.034'],[u'60'],[],[],[],[],[],[],[],[],[]
honey-citra-pale,[u'Honey Citra Pale'],[u'Amber (UK)'],[],[u'Grain'],[u'69.09954653422587'],[u'0.226796185'],[u'1.032'],[u'27'],[],[],[],[],[],[],[],[],[]
german-pilsner-8,[u'German Pilsner'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
german-pilsner-8,[u'German Pilsner'],[u'Pilsner Malt'],[u'Germany'],[u'Base Malt'],[u'79.89635068019865'],[u'4.4999946483723'],[u'1.037'],[u'1'],[],[],[],[],[],[],[],[],[]
janets-brown-ale-extract,"[u""Janet's Brown Ale (Extract)""]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
janets-brown-ale-extract,"[u""Janet's Brown Ale (Extract)""]",[u'Extra Pale Liquid Malt Extract'],[],[u'Liquid Extract'],[u'73.41826819261497'],[u'3.798831580981888'],[u'1.034'],[u'1'],[],[],[],[],[],[],[],[],[]
janets-brown-ale-extract,"[u""Janet's Brown Ale (Extract)""]",[u'2-Row Carapils\xae\xa0Malt'],[u'United States'],[u'Adjunct'],[u'73.41826819261497'],[u'0.5669897882062522'],[u'1.034'],[u'0'],[],[],[],[],[],[],[],[],[]
janets-brown-ale-extract,"[u""Janet's Brown Ale (Extract)""]",[u'Caramel Malt 40L'],[u'United States'],[u'Caramel/Crystal Malt'],[u'73.41826819261497'],[u'0.5669897882062522'],[u'1.034'],[u'40'],[],[],[],[],[],[],[],[],[]
janets-brown-ale-extract,"[u""Janet's Brown Ale (Extract)""]",[u'Wheat Liquid Extract'],[],[u'Liquid Extract'],[u'77.7369898510041'],[u'0.45359183056500185'],[u'1.036'],[u'0'],[],[],[],[],[],[],[],[],[]
spruce-juice-pale-ale,[u'Spruce Juice Pale Ale '],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
spruce-juice-pale-ale,[u'Spruce Juice Pale Ale '],[u'Pale 2-Row (US)'],[],[u'Base Malt'],[u'79.89635068019865'],[u'7.25747792'],[u'1.037'],[u'1'],[],[],[],[],[],[],[],[],[]
spruce-juice-pale-ale,[u'Spruce Juice Pale Ale '],[u'Caramel/Crystal 20L (US)'],[],[u'Caramel/Crystal Malt'],[u'75.57762902180954'],[u'0.6803885550000001'],[u'1.035'],[u'20'],[],[],[],[],[],[],[],[],[]
spruce-juice-pale-ale,[u'Spruce Juice Pale Ale '],[u'Caramel/Crystal 60L (US)'],[],[u'Caramel/Crystal Malt'],[u'73.41826819261497'],[u'0.45359237'],[u'1.034'],[u'60'],[],[],[],[],[],[],[],[],[]
spruce-juice-pale-ale,[u'Spruce Juice Pale Ale '],[u'Maris Otter Pale (UK)'],[],[u'Base Malt'],[u'82.05571150939322'],[u'0.45359237'],[u'1.038'],[u'3'],[],[],[],[],[],[],[],[],[]
ipa-938,[u'IPA'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
ipa-938,[u'IPA'],[u'Plain Light DME'],[],[u'Dry Extract'],[u'92.852515655366'],[u'3.5'],[u'1.043'],[u'4'],[],[],[],[],[],[],[],[],[]
blondage,[u'Blondage'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
blondage,[u'Blondage'],[u'2-Row (US)'],[],[u'Base Malt'],[u'79.89635068019865'],[u'2.7215542200000002'],[u'1.037'],[u'1'],[],[],[],[],[],[],[],[],[]
blondage,[u'Blondage'],[u'Ashbourne Mild (US)'],[],[u'Grain'],[u'64.78082487583676'],[u'0.90718474'],[u'1.03'],[u'5'],[],[],[],[],[],[],[],[],[]
blondage,[u'Blondage'],[u'Cane Sugar'],[],[u'Sugar'],[u'99.33059814294968'],[u'0.45359237'],[u'1.046'],[u'0'],[],[],[],[],[],[],[],[],[]
blondage,[u'Blondage'],[u'Caramel/Crystal 40L (US)'],[],[u'Caramel/Crystal Malt'],[u'73.41826819261497'],[u'0.05669904625'],[u'1.034'],[u'40'],[],[],[],[],[],[],[],[],[]
winter-ipa-28,[u'Winter IPA'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
winter-ipa-28,[u'Winter IPA'],[u'2-Row (US)'],[],[u'Base Malt'],[u'79.89635068019865'],[u'4.535923700000001'],[u'1.037'],[u'1'],[],[],[],[],[],[],[],[],[]
winter-ipa-28,[u'Winter IPA'],[u'Caramel Pils (BE)'],[],[u'Adjunct'],[u'75.57762902180954'],[u'0.90718474'],[u'1.035'],[u'2'],[],[],[],[],[],[],[],[],[]
winter-ipa-28,[u'Winter IPA'],[u'Caramel/Crystal 60L (US)'],[],[u'Caramel/Crystal Malt'],[u'73.41826819261497'],[u'0.5896700810000001'],[u'1.034'],[u'60'],[],[],[],[],[],[],[],[],[]
winter-ipa-28,[u'Winter IPA'],[u'CaraMunich (BE)'],[],[u'Kilned Malt'],[u'71.25890736342042'],[u'0.272155422'],[u'1.033'],[u'50'],[],[],[],[],[],[],[],[],[]
ashleighs-knock-you-on-your-ass-beer,"[u""Ashleigh's Knock You on Your Ass Beer""]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
ashleighs-knock-you-on-your-ass-beer,"[u""Ashleigh's Knock You on Your Ass Beer""]",[u'2-Row (US)'],[],[u'Base Malt'],[u'79.89635068019865'],[u'4.082331330000001'],[u'1.037'],[u'1'],[],[],[],[],[],[],[],[],[]
ashleighs-knock-you-on-your-ass-beer,"[u""Ashleigh's Knock You on Your Ass Beer""]",[u'Dry Malt Extract - Dark'],[],[u'Dry Extract'],[u'95.01187648456056'],[u'1.81436948'],[u'1.044'],[u'30'],[],[],[],[],[],[],[],[],[]
ashleighs-knock-you-on-your-ass-beer,"[u""Ashleigh's Knock You on Your Ass Beer""]",[u'American Chocolate'],[],[u'Roasted Malt'],[u'73.41826819261497'],[u'0.90718474'],[u'1.034'],[u'127'],[],[],[],[],[],[],[],[],[]
winter-warmer-ale-2013,[u'Winter warmer ale 2013'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
winter-warmer-ale-2013,[u'Winter warmer ale 2013'],[u'2-Row (US)'],[],[u'Base Malt'],[u'79.89635068019865'],[u'4.535923700000001'],[u'1.037'],[u'1'],[],[],[],[],[],[],[],[],[]
winter-warmer-ale-2013,[u'Winter warmer ale 2013'],[u'Brown Sugar'],[],[u'Sugar'],[u'97.17123731375511'],[u'0.90718474'],[u'1.045'],[u'15'],[],[],[],[],[],[],[],[],[]
shattered-wings-caa4b4,[u'Shattered Wings'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
shattered-wings-caa4b4,[u'Shattered Wings'],[u'Pilsner (BE)'],[],[u'Base Malt'],[u'79.89635068019865'],[u'5.8967008100000005'],[u'1.037'],[u'1'],[],[],[],[],[],[],[],[],[]
shattered-wings-caa4b4,[u'Shattered Wings'],[u'Belgian Candi Sugar - Clear/Blond'],[],[u'Sugar'],[u'82.05571150939322'],[u'0.90718474'],[u'1.038'],[u'0'],[],[],[],[],[],[],[],[],[]
shattered-wings-caa4b4,[u'Shattered Wings'],[u'Flaked Oats'],[],[u'Adjunct'],[u'71.25890736342042'],[u'0.45359237'],[u'1.033'],[u'2'],[],[],[],[],[],[],[],[],[]
jamils-amber-red-ale,[u'Jamils Amber-Red Ale'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
jamils-amber-red-ale,[u'Jamils Amber-Red Ale'],"[u'Pale Malt, 2 Row, UK']",[],[u'Base Malt'],[u'77.7369898510041'],[u'4.309122390367517'],[u'1.036'],[u'3'],[],[],[],[],[],[],[],[],[]
jamils-amber-red-ale,[u'Jamils Amber-Red Ale'],[u'Caramel Malt 40L'],[u'United States'],[u'Caramel/Crystal Malt'],[u'73.41826819261497'],[u'0.45359183056500185'],[u'1.034'],[u'40'],[],[],[],[],[],[],[],[],[]
jamils-amber-red-ale,[u'Jamils Amber-Red Ale'],[u'Munich Malt'],[u'United Kingdom'],[u'Kilned Malt'],[u'75.57762902180954'],[u'0.45359183056500185'],[u'1.035'],[u'7'],[],[],[],[],[],[],[],[],[]
jamils-amber-red-ale,[u'Jamils Amber-Red Ale'],[u'Caramel Malt 120L'],[u'United States'],[u'Caramel/Crystal Malt'],[u'69.09954653422587'],[u'0.22679591528250093'],[u'1.032'],[u'120'],[],[],[],[],[],[],[],[],[]
jamils-amber-red-ale,[u'Jamils Amber-Red Ale'],[u'Victory\xae\xa0Malt'],[u'United States'],[u'Kilned Malt'],[u'73.41826819261497'],[u'0.22679591528250093'],[u'1.034'],[u'28'],[],[],[],[],[],[],[],[],[]
all-brett-pale-f6d4e8,[u'All Brett Pale'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
all-brett-pale-f6d4e8,[u'All Brett Pale'],[u'Pilsner (US)'],[],[u'Base Malt'],[u'79.89635068019865'],[u'7.25747792'],[u'1.037'],[u'1'],[],[],[],[],[],[],[],[],[]
all-brett-pale-f6d4e8,[u'All Brett Pale'],[u'Wheat (US)'],[],[u'Adjunct'],[u'82.05571150939322'],[u'0.90718474'],[u'1.038'],[u'1'],[],[],[],[],[],[],[],[],[]
all-brett-pale-f6d4e8,[u'All Brett Pale'],[u'CaraVienne (BE)'],[],[u'Kilned Malt'],[u'73.41826819261497'],[u'0.45359237'],[u'1.034'],[u'20'],[],[],[],[],[],[],[],[],[]
all-brett-pale-f6d4e8,[u'All Brett Pale'],[u'Aromatic Malt (US)'],[],[u'Kilned Malt'],[u'75.57762902180954'],[u'0.45359237'],[u'1.035'],[u'20'],[],[],[],[],[],[],[],[],[]
all-brett-pale-f6d4e8,[u'All Brett Pale'],[u'Flaked Barley'],[],[u'Adjunct'],[u'69.09954653422587'],[u'0.45359237'],[u'1.032'],[u'2'],[],[],[],[],[],[],[],[],[]
trappist-meditation,[u'Trappist Meditation'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
trappist-meditation,[u'Trappist Meditation'],[u'Pilsen Light LME'],[u'United States'],[u'Liquid Extract'],[u'79.89635068019865'],[u'2.9483504050000002'],[u'1.037'],[u'2'],[],[],[],[],[],[],[],[],[]
trappist-meditation,[u'Trappist Meditation'],[u'Cane/Beet Sugar (Dextrose)'],[],[u'Sugar'],[u'99.33059814294968'],[u'0.90718474'],[u'1.046'],[u'0'],[],[],[],[],[],[],[],[],[]
trappist-meditation,[u'Trappist Meditation'],[u'Munich Malt I'],[u'Germany'],[u'Kilned Malt'],[u'79.89635068019865'],[u'0.7937866475'],[u'1.037'],[u'5'],[],[],[],[],[],[],[],[],[]
trappist-meditation,[u'Trappist Meditation'],[u'Melanoidin Malt'],[u'Germany'],[u'Kilned Malt'],[u'79.89635068019865'],[u'0.45359237'],[u'1.037'],[u'26'],[],[],[],[],[],[],[],[],[]
trappist-meditation,[u'Trappist Meditation'],[u'Aromatic'],[u'Belgium'],[u'Kilned Malt'],[u'75.57762902180954'],[u'0.45359237'],[u'1.035'],[u'19'],[],[],[],[],[],[],[],[],[]
trappist-meditation,[u'Trappist Meditation'],[u'Ch\xe2teau Special B\xae'],[u'Belgium'],[u'Caramel/Crystal Malt'],[u'75.57762902180954'],[u'0.34019427750000003'],[u'1.035'],[u'112'],[],[],[],[],[],[],[],[],[]
trappist-meditation,[u'Trappist Meditation'],[u'Wheat Malt (Pale)'],[u'Germany'],[u'Adjunct'],[u'84.21507233858777'],[u'0.226796185'],[u'1.039'],[u'1'],[],[],[],[],[],[],[],[],[]
trappist-meditation,[u'Trappist Meditation'],[u'CARAMUNICH\xae I'],[u'Germany'],[u'Caramel/Crystal Malt'],[u'75.57762902180954'],[u'0.226796185'],[u'1.035'],[u'34'],[],[],[],[],[],[],[],[],[]
zombie-dust-clone-1-gallon,[u'Zombie Dust Clone - 1 Gallon'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
zombie-dust-clone-1-gallon,[u'Zombie Dust Clone - 1 Gallon'],[u'2-Row (US)'],[],[u'Base Malt'],[u'79.89635068019865'],[u'1.088621688'],[u'1.037'],[u'1'],[],[],[],[],[],[],[],[],[]
zombie-dust-clone-1-gallon,[u'Zombie Dust Clone - 1 Gallon'],[u'Munich Malt 10L'],[],[u'Kilned Malt'],[u'75.57762902180954'],[u'0.09071847400000001'],[u'1.035'],[u'10'],[],[],[],[],[],[],[],[],[]
zombie-dust-clone-1-gallon,[u'Zombie Dust Clone - 1 Gallon'],[u'Caramel Malt 60L'],[],[u'Caramel/Crystal Malt'],[u'73.41826819261497'],[u'0.045359237000000004'],[u'1.034'],[u'60'],[],[],[],[],[],[],[],[],[]
zombie-dust-clone-1-gallon,[u'Zombie Dust Clone - 1 Gallon'],[u'Melanoidin Malt'],[],[u'Kilned Malt'],[u'79.89635068019865'],[u'0.045359237000000004'],[u'1.037'],[u'26'],[],[],[],[],[],[],[],[],[]
my-orval,[u'My Orval'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
my-orval,[u'My Orval'],[u'Pilsner Malt'],[u'Germany'],[u'Base Malt'],[u'79.89635068019865'],[u'4.98951013621502'],[u'1.037'],[u'1'],[],[],[],[],[],[],[],[],[]
my-orval,[u'My Orval'],[u'Belgian CaraVienne'],[],[u'Kilned Malt'],[u'73.41826819261497'],[u'0.9071836611300037'],[u'1.034'],[u'22'],[],[],[],[],[],[],[],[],[]
my-orval,[u'My Orval'],[u'Invert Sugar'],[],[u'Sugar'],[u'99.33059814294968'],[u'0.6803877458475027'],[u'1.046'],[u'0'],[],[],[],[],[],[],[],[],[]
toasted-oat-ale,[u'Toasted Oat Ale'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
toasted-oat-ale,[u'Toasted Oat Ale'],[u'Pale Ale Malt'],[u'United States'],[u'Base Malt'],[u'79.89635068019865'],[u'3.62873896'],[u'1.037'],[u'2'],[],[],[],[],[],[],[],[],[]
toasted-oat-ale,[u'Toasted Oat Ale'],"[u'Oats, Flaked']",[u'United States'],[u'Adjunct'],[u'79.89635068019865'],[u'0.45359237'],[u'1.037'],[u'1'],[],[],[],[],[],[],[],[],[]
toasted-oat-ale,[u'Toasted Oat Ale'],[u'Crystal 40'],[u'Canada'],[u'Caramel/Crystal Malt'],[u'69.09954653422587'],[u'0.45359237'],[u'1.032'],[u'40'],[],[],[],[],[],[],[],[],[]
toasted-oat-ale,[u'Toasted Oat Ale'],[u'Biscuit\xae MD\u2122'],[u'Belgium'],[u'Kilned Malt'],[u'73.41826819261497'],[u'0.34019427750000003'],[u'1.034'],[u'23'],[],[],[],[],[],[],[],[],[]
generic-wheat-to-split,[u'Generic Wheat to Split'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
generic-wheat-to-split,[u'Generic Wheat to Split'],[u'Bavarian Wheat DME'],[u'United States'],[u'Dry Extract'],[u'92.852515655366'],[u'2.7215542200000002'],[u'1.043'],[u'3'],[],[],[],[],[],[],[],[],[]
lumberjack-candy,[u'Lumberjack Candy'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
chili-willi,[u'Chili Willi'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
chili-willi,[u'Chili Willi'],[u'Golden Promise'],[u'United Kingdom'],[u'Base Malt'],[u'79.89635068019865'],[u'4.535923700000001'],[u'1.037'],[u'2'],[],[],[],[],[],[],[],[],[]
chili-willi,[u'Chili Willi'],[u'Munich Malt'],[u'United Kingdom'],[u'Kilned Malt'],[u'73.41826819261497'],[u'0.28349523125000003'],[u'1.034'],[u'6'],[],[],[],[],[],[],[],[],[]
chili-willi,[u'Chili Willi'],[u'Crystal 15'],[u'Canada'],[u'Caramel/Crystal Malt'],[u'21.593608291945582'],[u'0.14174761562500002'],[u'1.01'],[u'15'],[],[],[],[],[],[],[],[],[]
mvp-millers-vanilla-porter,"[u""MVP (Miller's Vanilla Porter)""]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
mvp-millers-vanilla-porter,"[u""MVP (Miller's Vanilla Porter)""]",[u'Golden Light DME'],[u'United States'],[u'Dry Extract'],[u'92.852515655366'],[u'2.7215542200000002'],[u'1.043'],[u'4'],[],[],[],[],[],[],[],[],[]
mvp-millers-vanilla-porter,"[u""MVP (Miller's Vanilla Porter)""]","[u'Candi Sugar, Amber']",[u'Belgium'],[u'Sugar'],[u'77.7369898510041'],[u'0.45359237'],[u'1.036'],[u'75'],[],[],[],[],[],[],[],[],[]
mvp-millers-vanilla-porter,"[u""MVP (Miller's Vanilla Porter)""]",[u'Chocolate Malt'],[u'United States'],[u'Roasted Malt'],[u'73.41826819261497'],[u'0.226796185'],[u'1.034'],[u'350'],[],[],[],[],[],[],[],[],[]
mvp-millers-vanilla-porter,"[u""MVP (Miller's Vanilla Porter)""]",[u'Caramel Malt 120L'],[u'United States'],[u'Caramel/Crystal Malt'],[u'69.09954653422587'],[u'0.226796185'],[u'1.032'],[u'120'],[],[],[],[],[],[],[],[],[]
fall-jogger,[u'Fall Jogger'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
fall-jogger,[u'Fall Jogger'],[u'Vienna Malt'],[u'United States'],[u'Kilned Malt'],[u'75.57762902180954'],[u'2.7215542200000002'],[u'1.035'],[u'3'],[],[],[],[],[],[],[],[],[]
fall-jogger,[u'Fall Jogger'],[u'Munich Malt 20L'],[u'United States'],[u'Kilned Malt'],[u'73.41826819261497'],[u'1.81436948'],[u'1.034'],[u'20'],[],[],[],[],[],[],[],[],[]
highlander-ale,[u'Highlander Ale'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
highlander-ale,[u'Highlander Ale'],[u'Maris Otter Pale Ale Malt'],[u'United Kingdom'],[u'Base Malt'],[u'77.7369898510041'],[u'3.628734644520015'],[u'1.036'],[u'2'],[],[],[],[],[],[],[],[],[]
highlander-ale,[u'Highlander Ale'],[u'Caramel Malt 80L'],[u'United States'],[u'Caramel/Crystal Malt'],[u'71.25890736342042'],[u'0.22679591528250093'],[u'1.033'],[u'80'],[],[],[],[],[],[],[],[],[]
highlander-ale,[u'Highlander Ale'],[u'Victory\xae\xa0Malt'],[u'United States'],[u'Kilned Malt'],[u'73.41826819261497'],[u'0.11339795764125046'],[u'1.034'],[u'28'],[],[],[],[],[],[],[],[],[]
irish-stout-2-8,[u'Irish Stout 2/8'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
irish-stout-2-8,[u'Irish Stout 2/8'],[u'Maris Otter Pale (UK)'],[],[u'Base Malt'],[u'82.05571150939322'],[u'3.401942775'],[u'1.038'],[u'3'],[],[],[],[],[],[],[],[],[]
irish-stout-2-8,[u'Irish Stout 2/8'],[u'Roasted Barley (US)'],[],[u'Roasted Malt'],[u'71.25890736342042'],[u'0.45359237'],[u'1.033'],[u'300'],[],[],[],[],[],[],[],[],[]
irish-stout-2-8,[u'Irish Stout 2/8'],[u'Flaked Barley'],[],[u'Adjunct'],[u'69.09954653422587'],[u'0.45359237'],[u'1.032'],[u'2'],[],[],[],[],[],[],[],[],[]
double-b-wit,[u'Double B Wit'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
double-b-wit,[u'Double B Wit'],[u'Extra Pale Liquid Malt Extract'],[],[u'Liquid Extract'],[u'73.41826819261497'],[u'2.0411632375425084'],[u'1.034'],[u'1'],[],[],[],[],[],[],[],[],[]
double-b-wit,[u'Double B Wit'],[u'Wheat Liquid Extract'],[],[u'Liquid Extract'],[u'77.7369898510041'],[u'1.8143673222600074'],[u'1.036'],[u'0'],[],[],[],[],[],[],[],[],[]
american-amber-12,[u'American Amber'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
american-amber-12,[u'American Amber'],[u'Maris Otter Pale Ale Malt'],[u'United Kingdom'],[u'Base Malt'],[u'77.7369898510041'],[u'4.082326475085017'],[u'1.036'],[u'2'],[],[],[],[],[],[],[],[],[]
american-amber-12,[u'American Amber'],[u'2-Row Caramel Malt 60L'],[u'United States'],[u'Caramel/Crystal Malt'],[u'73.41826819261497'],[u'0.45359183056500185'],[u'1.034'],[u'60'],[],[],[],[],[],[],[],[],[]
amadan-wee-heavy-scotch-ale,[u'Amadan Wee Heavy Scotch Ale'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
amadan-wee-heavy-scotch-ale,[u'Amadan Wee Heavy Scotch Ale'],[u'Finest Maris Otter Ale Malt'],[u'United Kingdom'],[u'Base Malt'],[u'82.05571150939322'],[u'6.350285627910026'],[u'1.038'],[u'3'],[],[],[],[],[],[],[],[],[]
amadan-wee-heavy-scotch-ale,[u'Amadan Wee Heavy Scotch Ale'],[u'Corn Sugar (Dextrose)'],[u'United States'],[u'Sugar'],[u'99.33059814294968'],[u'0.45359183056500185'],[u'1.046'],[u'0'],[],[],[],[],[],[],[],[],[]
amadan-wee-heavy-scotch-ale,[u'Amadan Wee Heavy Scotch Ale'],[u'Munich Malt'],[u'United Kingdom'],[u'Kilned Malt'],[u'75.57762902180954'],[u'0.45359183056500185'],[u'1.035'],[u'7'],[],[],[],[],[],[],[],[],[]
amadan-wee-heavy-scotch-ale,[u'Amadan Wee Heavy Scotch Ale'],[u'Caramel Malt 120L'],[u'United States'],[u'Caramel/Crystal Malt'],[u'69.09954653422587'],[u'0.45359183056500185'],[u'1.032'],[u'120'],[],[],[],[],[],[],[],[],[]
amadan-wee-heavy-scotch-ale,[u'Amadan Wee Heavy Scotch Ale'],[u'Ch\xe2teau Biscuit\xae'],[u'Belgium'],[u'Kilned Malt'],[u'75.57762902180954'],[u'0.45359183056500185'],[u'1.035'],[u'23'],[],[],[],[],[],[],[],[],[]
black-sour-1,[u'Black Sour'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
black-sour-1,[u'Black Sour'],[u'2-Row (US)'],[],[u'Base Malt'],[u'79.89635068019865'],[u'6.80388555'],[u'1.037'],[u'1'],[],[],[],[],[],[],[],[],[]
black-sour-1,[u'Black Sour'],[u'Carafa III (DE)'],[],[u'Caramel/Crystal Malt'],[u'69.09954653422587'],[u'0.45359237'],[u'1.032'],[u'535'],[],[],[],[],[],[],[],[],[]
little-rascal-esb,[u'Little Rascal ESB'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
little-rascal-esb,[u'Little Rascal ESB'],[u'Halcyon (UK)'],[],[u'Base Malt'],[u'77.7369898510041'],[u'5.0'],[u'1.036'],[u'2'],[],[],[],[],[],[],[],[],[]
little-rascal-esb,[u'Little Rascal ESB'],[u'CaraAmber (DE)'],[],[u'Caramel/Crystal Malt'],[u'73.41826819261497'],[u'0.2'],[u'1.034'],[u'23'],[],[],[],[],[],[],[],[],[]
little-rascal-esb,[u'Little Rascal ESB'],[u'Acidulated Malt (DE)'],[],[u'Base Malt'],[u'58.30274238825307'],[u'0.15'],[u'1.027'],[u'3'],[],[],[],[],[],[],[],[],[]
irish-dry-stout-6,[u'Irish Dry Stout'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
irish-dry-stout-6,[u'Irish Dry Stout'],[u'Crisp Maris Otter'],[],[u'Base Malt'],[u'82.05571150939322'],[u'1.5875714069775064'],[u'1.038'],[u'4'],[],[],[],[],[],[],[],[],[]
irish-dry-stout-6,[u'Irish Dry Stout'],"[u'Barley, Flaked']",[],[u'Adjunct'],[u'69.09954653422587'],[u'0.45359183056500185'],[u'1.032'],[u'1'],[],[],[],[],[],[],[],[],[]
tongue-tickler-pilsner,[u'Tongue Tickler Pilsner'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
blue-moon-clone-ii,[u'Blue Moon Clone II'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
blue-moon-clone-ii,[u'Blue Moon Clone II'],[u'Pale Wheat'],[],[u'Adjunct'],[u'84.21507233858777'],[u'4.535918305650018'],[u'1.039'],[u'2'],[],[],[],[],[],[],[],[],[]
blue-moon-clone-ii,[u'Blue Moon Clone II'],[u'Pilsner'],[u'United States'],[u'Base Malt'],[u'79.89635068019865'],[u'4.535918305650018'],[u'1.037'],[u'1'],[],[],[],[],[],[],[],[],[]
jamils-oatmeal-stout,"[u""Jamil's Oatmeal Stout""]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
jamils-oatmeal-stout,"[u""Jamil's Oatmeal Stout""]",[u'Maris Otter Pale Ale Malt'],[u'United Kingdom'],[u'Base Malt'],[u'77.7369898510041'],[u'4.309122390367517'],[u'1.036'],[u'2'],[],[],[],[],[],[],[],[],[]
jamils-oatmeal-stout,"[u""Jamil's Oatmeal Stout""]",[u'Oat Flakes'],[u'United Kingdom'],[u'Adjunct'],[u'66.94018570503131'],[u'0.45359183056500185'],[u'1.031'],[u'1'],[],[],[],[],[],[],[],[],[]
jamils-oatmeal-stout,"[u""Jamil's Oatmeal Stout""]",[u'2-Row Chocolate Malt'],[u'United States'],[u'Roasted Malt'],[u'73.41826819261497'],[u'0.34019387292375136'],[u'1.034'],[u'350'],[],[],[],[],[],[],[],[],[]
jamils-oatmeal-stout,"[u""Jamil's Oatmeal Stout""]",[u'Victory\xae\xa0Malt'],[u'United States'],[u'Kilned Malt'],[u'73.41826819261497'],[u'0.34019387292375136'],[u'1.034'],[u'28'],[],[],[],[],[],[],[],[],[]
jamils-oatmeal-stout,"[u""Jamil's Oatmeal Stout""]",[u'Caramel Malt 80L'],[u'United States'],[u'Caramel/Crystal Malt'],[u'71.25890736342042'],[u'0.22679591528250093'],[u'1.033'],[u'80'],[],[],[],[],[],[],[],[],[]
